ID	Species
Staphylotrichum_longicolle_GCA_019096155.1_KAG7291116.1	Staphylotrichum_longicolle
Fusarium_oxysporum_GCA_019157275.1_KAG7433495.1	Fusarium_oxysporum
Fusarium_oxysporum_GCA_019157275.1_KAG7425456.1	Fusarium_oxysporum
Fusarium_oxysporum_GCA_019157275.1_KAG7426063.1	Fusarium_oxysporum
Fusarium_oxysporum_GCA_019157295.1_KAG7405560.1	Fusarium_oxysporum
Fusarium_oxysporum_GCA_019157295.1_KAG7417579.1	Fusarium_oxysporum
Fusarium_oxysporum_GCA_019157295.1_KAG7406663.1	Fusarium_oxysporum
Candida_subhashii_GCA_019202705.1_KAG7662655.1	Candida_subhashii
Diaporthe_batatas_GCA_019321695.1_KAG8164495.1	Diaporthe_batatas
Candida_haemuloni_GCA_019332025.1_QWU87350.1	Candida_haemuloni
Candida_auris_GCA_019332045.1_QWW23142.1	Candida_auris
Trichophyton_interdigitale_GCA_019359935.1_KAG8206050.1	Trichophyton_interdigitale
Fusarium_venenatum_GCA_019425555.1_KAG8349702.1	Fusarium_venenatum
Fusarium_venenatum_GCA_019425555.1_KAG8355798.1	Fusarium_venenatum
Fusarium_venenatum_GCA_019425555.1_KAG8355529.1	Fusarium_venenatum
Fusarium_venenatum_GCA_019425555.1_KAG8355267.1	Fusarium_venenatum
Metarhizium_acridum_GCA_019434395.1_KAG8414183.1	Metarhizium_acridum
Metarhizium_acridum_GCA_019434395.1_KAG8416168.1	Metarhizium_acridum
Metarhizium_acridum_GCA_019434395.1_KAG8416796.1	Metarhizium_acridum
Metarhizium_acridum_GCA_019434415.1_KAG8423368.1	Metarhizium_acridum
Metarhizium_acridum_GCA_019434415.1_KAG8419498.1	Metarhizium_acridum
Metarhizium_acridum_GCA_019434415.1_KAG8412689.1	Metarhizium_acridum
Metarhizium_acridum_GCA_019434415.1_KAG8412933.1	Metarhizium_acridum
Bipolaris_maydis_GCA_019454015.1_KAH7558356.1	Bipolaris_maydis
Bipolaris_maydis_GCA_019454015.1_KAH7562970.1	Bipolaris_maydis
Bipolaris_maydis_GCA_019454015.1_KAH7551558.1	Bipolaris_maydis
Bipolaris_maydis_GCA_019454015.1_KAH7559379.1	Bipolaris_maydis
Bipolaris_maydis_GCA_019454015.1_KAH7559830.1	Bipolaris_maydis
Bipolaris_maydis_GCA_019454015.1_KAH7559377.1	Bipolaris_maydis
Bacidia_gigantensis_GCA_019456465.1_KAG8525197.1	Bacidia_gigantensis
Trichoderma_simmonsii_GCA_019565615.1_QYT05146.1	Trichoderma_simmonsii
Trichoderma_simmonsii_GCA_019565615.1_QYS95457.1	Trichoderma_simmonsii
Trichoderma_simmonsii_GCA_019565615.1_QYS92744.1	Trichoderma_simmonsii
Fusarium_poae_GCA_019609905.1_KAG8664642.1	Fusarium_poae
Fusarium_poae_GCA_019609905.1_KAG8672843.1	Fusarium_poae
Fusarium_poae_GCA_019609905.1_KAG8670971.1	Fusarium_poae
Fusarium_poae_GCA_019609905.1_KAG8676493.1	Fusarium_poae
Fusarium_poae_GCA_019609905.1_KAG8670986.1	Fusarium_poae
Tulasnella_sp_GCA_019632295.1_KAG8927084.1	Tulasnella_sp
Tulasnella_sp_GCA_019632295.1_KAG8909149.1	Tulasnella_sp
Tulasnella_sp_GCA_019633455.1_KAG8941863.1	Tulasnella_sp
Tulasnella_sp_GCA_019633455.1_KAG8948010.1	Tulasnella_sp
Tulasnella_sp_GCA_019633455.1_KAG8951753.1	Tulasnella_sp
Calycina_marina_GCA_019669825.1_KAG9241247.1	Calycina_marina
Amylocarpus_encephaloides_GCA_019669835.1_KAG9233565.1	Amylocarpus_encephaloides
Amylocarpus_encephaloides_GCA_019669835.1_KAG9234019.1	Amylocarpus_encephaloides
Emericellopsis_atlantica_GCA_019669845.1_KAG9253419.1	Emericellopsis_atlantica
Alternaria_panax_GCA_019702505.1_KAG9195582.1	Alternaria_panax
Alternaria_panax_GCA_019702505.1_KAG9195155.1	Alternaria_panax
Alternaria_panax_GCA_019702505.1_KAG9190269.1	Alternaria_panax
Alternaria_panax_GCA_019702505.1_KAG9188592.1	Alternaria_panax
Alternaria_panax_GCA_019702505.1_KAG9185431.1	Alternaria_panax
Alternaria_panax_GCA_019702505.1_KAG9195583.1	Alternaria_panax
Epicoccum_nigrum_GCA_019721275.1_KAG9206606.1	Epicoccum_nigrum
Epicoccum_nigrum_GCA_019721275.1_KAG9205046.1	Epicoccum_nigrum
Epicoccum_nigrum_GCA_019721275.1_KAG9205417.1	Epicoccum_nigrum
Fusarium_musae_GCA_019915245.1_KAG9497428.1	Fusarium_musae
Fusarium_musae_GCA_019915245.1_KAG9496053.1	Fusarium_musae
Fusarium_musae_GCA_019915245.1_KAG9499234.1	Fusarium_musae
Aureobasidium_melanogenum_GCA_019925055.1_KAH0365162.1	Aureobasidium_melanogenum
Trichoderma_gracile_GCA_020002365.1_KAH0489732.1	Trichoderma_gracile
Trichoderma_semiorbis_GCA_020045945.2_KAH0522848.1	Trichoderma_semiorbis
Trichoderma_semiorbis_GCA_020045945.2_KAH0531245.1	Trichoderma_semiorbis
Trichoderma_semiorbis_GCA_020045945.2_KAH0528981.1	Trichoderma_semiorbis
Glutinoglossum_americanum_GCA_020080175.1_KAH0541723.1	Glutinoglossum_americanum
Trichoglossum_hirsutum_GCA_020080795.1_KAH0551212.1	Trichoglossum_hirsutum
Metarhizium_humberi_GCA_020102295.1_KAH0601870.1	Metarhizium_humberi
Metarhizium_humberi_GCA_020102295.1_KAH0592485.1	Metarhizium_humberi
Metarhizium_humberi_GCA_020102295.1_KAH0593057.1	Metarhizium_humberi
Metarhizium_humberi_GCA_020102295.1_KAH0600808.1	Metarhizium_humberi
Metarhizium_humberi_GCA_020102295.1_KAH0593024.1	Metarhizium_humberi
Morchella_sextelata_GCA_020137385.1_KAH0613355.1	Morchella_sextelata
Morchella_sextelata_GCA_020137385.1_KAH0613912.1	Morchella_sextelata
Fonsecaea_pedrosoi_GCA_020310725.1_KAH0842270.1	Fonsecaea_pedrosoi
Hirsutella_rhossiliensis_GCA_020360975.1_KAH0957598.1	Hirsutella_rhossiliensis
Hirsutella_rhossiliensis_GCA_020360975.1_KAH0957584.1	Hirsutella_rhossiliensis
Candida_glabrata_GCA_020450195.1_UCS20058.1	Candida_glabrata
Candida_glabrata_GCA_020450215.1_UCS25289.1	Candida_glabrata
Candida_glabrata_GCA_020450235.1_UCS30519.1	Candida_glabrata
Candida_glabrata_GCA_020450265.1_UCS35748.1	Candida_glabrata
Aspergillus_fumigatus_GCA_020498725.1_KAH1280315.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498725.1_KAH1268066.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498725.1_KAH1277798.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498725.1_KAH1268884.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498735.1_KAH1288418.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498735.1_KAH1278482.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498735.1_KAH1296515.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498735.1_KAH1289558.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498745.1_KAH1286532.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498745.1_KAH1269483.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498745.1_KAH1284603.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498755.1_KAH1306986.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498755.1_KAH1294170.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498755.1_KAH1306379.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498755.1_KAH1289763.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498765.1_KAH1327549.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498765.1_KAH1328371.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498765.1_KAH1328376.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498805.1_KAH1312601.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498805.1_KAH1305212.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498805.1_KAH1325044.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498805.1_KAH1305207.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498815.1_KAH1322144.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498815.1_KAH1321206.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498815.1_KAH1312105.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498815.1_KAH1313653.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498865.1_KAH1351427.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498865.1_KAH1348978.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498865.1_KAH1367754.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498865.1_KAH1348983.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498875.1_KAH1358438.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498875.1_KAH1354303.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498875.1_KAH1370381.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498875.1_KAH1366434.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498885.1_KAH1345246.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498885.1_KAH1334371.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498885.1_KAH1344876.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498885.1_KAH1337699.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498895.1_KAH1348938.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498895.1_KAH1339353.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498895.1_KAH1361917.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498895.1_KAH1348138.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498905.1_KAH1381865.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498905.1_KAH1375978.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498905.1_KAH1375973.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498945.1_KAH1390874.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498945.1_KAH1386943.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498945.1_KAH1388356.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498945.1_KAH1386938.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498965.1_KAH1397533.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498965.1_KAH1380499.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498965.1_KAH1399057.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498965.1_KAH1382959.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498985.1_KAH1414623.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498985.1_KAH1401759.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498985.1_KAH1426474.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020498985.1_KAH1406188.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499005.1_KAH1421019.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499005.1_KAH1426885.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499005.1_KAH1419250.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499005.1_KAH1419662.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499015.1_KAH1406804.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499015.1_KAH1408759.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499015.1_KAH1409423.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499015.1_KAH1409418.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499035.1_KAH1426828.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499035.1_KAH1431621.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499035.1_KAH1434273.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499035.1_KAH1431616.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499045.1_KAH1462303.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499045.1_KAH1453452.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499045.1_KAH1469263.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499045.1_KAH1453447.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499075.1_KAH1443531.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499075.1_KAH1447544.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499075.1_KAH1439583.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499075.1_KAH1439588.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499115.1_KAH1455089.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499115.1_KAH1468096.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499115.1_KAH1448802.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499115.1_KAH1458120.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499125.1_KAH1470892.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499125.1_KAH1479781.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499125.1_KAH1463691.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499125.1_KAH1463696.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499135.1_KAH1481436.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499135.1_KAH1481157.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499135.1_KAH1484281.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499135.1_KAH1481152.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499155.1_KAH1490126.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499155.1_KAH1489567.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499155.1_KAH1498478.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499155.1_KAH1489573.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499185.1_KAH1499942.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499185.1_KAH1504129.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499185.1_KAH1494208.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499185.1_KAH1494213.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499195.1_KAH1516115.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499195.1_KAH1512332.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499195.1_KAH1519673.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499195.1_KAH1512327.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499225.1_KAH1529214.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499225.1_KAH1532952.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499225.1_KAH1526822.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499225.1_KAH1526827.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499245.1_KAH1506142.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499245.1_KAH1508684.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499245.1_KAH1518754.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499245.1_KAH1500491.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499255.1_KAH1538638.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499255.1_KAH1527812.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499255.1_KAH1543857.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499255.1_KAH1530615.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499265.1_KAH1552767.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499265.1_KAH1555815.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499265.1_KAH1564699.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499265.1_KAH1555820.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499315.1_KAH1549703.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499315.1_KAH1547837.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499315.1_KAH1552743.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499315.1_KAH1543826.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499325.1_KAH1568985.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499325.1_KAH1573910.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499325.1_KAH1560886.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499325.1_KAH1569789.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499335.1_KAH1584635.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499335.1_KAH1589465.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499335.1_KAH1575259.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499335.1_KAH1584213.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499355.1_KAH1603501.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499355.1_KAH1597186.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499355.1_KAH1592042.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499355.1_KAH1606954.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499395.1_KAH1596705.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499395.1_KAH1594416.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499395.1_KAH1599782.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499395.1_KAH1587768.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499405.1_KAH1618194.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499405.1_KAH1613083.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499405.1_KAH1629335.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499405.1_KAH1610137.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499415.1_KAH1618421.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499415.1_KAH1613388.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499415.1_KAH1617602.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499455.1_KAH1632702.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499455.1_KAH1642857.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499455.1_KAH1623943.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499455.1_KAH1629613.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499475.1_KAH1643970.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499475.1_KAH1649708.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499475.1_KAH1645765.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499475.1_KAH1645770.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499485.1_KAH1647412.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499485.1_KAH1640888.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499485.1_KAH1634642.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499495.1_KAH1663690.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499495.1_KAH1654826.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499495.1_KAH1670816.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499495.1_KAH1657808.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499505.1_KAH1665934.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499505.1_KAH1657453.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499505.1_KAH1678688.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499505.1_KAH1665391.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499565.1_KAH1678071.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499565.1_KAH1683617.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499565.1_KAH1668591.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499565.1_KAH1664112.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499575.1_KAH1690177.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499575.1_KAH1681604.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499575.1_KAH1706348.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499575.1_KAH1691644.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499585.1_KAH1698904.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499585.1_KAH1698047.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499585.1_KAH1697354.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499585.1_KAH1698052.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499595.1_KAH1700536.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499595.1_KAH1711406.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499595.1_KAH1685227.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499595.1_KAH1688700.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499605.1_KAH1720546.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499605.1_KAH1712683.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499605.1_KAH1728732.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499605.1_KAH1718449.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499645.1_KAH1725595.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499645.1_KAH1729421.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499645.1_KAH1721877.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499645.1_KAH1726197.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499675.1_KAH1875149.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499675.1_KAH1886545.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499675.1_KAH1866059.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499675.1_KAH1865822.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499685.1_KAH1910221.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499685.1_KAH1911992.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499685.1_KAH1914475.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499685.1_KAH1911987.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499695.1_KAH1882676.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499695.1_KAH1863447.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499695.1_KAH1880987.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499695.1_KAH1863442.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499715.1_KAH1892584.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499715.1_KAH1890799.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499715.1_KAH1905900.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499715.1_KAH1893459.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499755.1_KAH1896701.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499755.1_KAH1896620.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499755.1_KAH1906628.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499755.1_KAH1896625.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499775.1_KAH1915571.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499775.1_KAH1926190.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499775.1_KAH1916704.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499775.1_KAH1916725.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499785.1_KAH1937387.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499785.1_KAH1933881.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499785.1_KAH1933969.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499785.1_KAH1933964.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499805.1_KAH1948476.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499805.1_KAH1941884.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499805.1_KAH1952909.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499815.1_KAH1958821.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499815.1_KAH1947913.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499815.1_KAH1937771.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499815.1_KAH1938199.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499825.1_KAH1964008.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499825.1_KAH1951280.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499825.1_KAH1963136.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499825.1_KAH1954790.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499865.1_KAH1966233.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499865.1_KAH1978046.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499865.1_KAH1967116.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499865.1_KAH1968383.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499885.1_KAH1733533.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499885.1_KAH1734906.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499885.1_KAH1737783.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499885.1_KAH1734901.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499905.1_KAH1740386.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499905.1_KAH1741331.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499905.1_KAH1764192.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_020499905.1_KAH1741743.1	Aspergillus_fumigatus
